Generator Name,Power Project Type,Capacity (MW),DC Capacity (MW),Owner,Power Project Status,Contract Price ($/MWh),Contract Type,Contract Price Type,Contract Offtaker Type,Hybrid Status,State,ISO,Latitude (Degrees),Longitude (Degrees),First Power Date,Year,hail_lat,hail_lon,hail_dist
Pleasant Valley Solar 2: PV,Solar,125.0,162.5,rPlus Energies,In Construction,48.57,,Assumed,,N,ID,Non-ISO,43.18068,-115.725613,04/01/2026,2026,43.4,-115.6,0.2527447094777627
Box Canyon: PV,Solar,300.0,390.0,Cordelio Power,In Construction,39.75,,Assumed,,Future,AZ,Non-ISO,33.160564,-111.3692,03/01/2026,2026,33.5,-111.1,0.4332267744449851
Mosby Butte Solar:PV,Solar,200.0,260.0,rPlus Energies,Suspended,48.6,,Assumed,,Y,ID,Non-ISO,42.776363,-112.867064,02/01/2026,2026,42.5,-112.9,0.2783186804097101
Crimson Orchard:PV,Solar,100.0,130.0,Clenera,In Construction,48.52,,Assumed,,Y,ID,Non-ISO,43.17445,-115.728903,06/01/2026,2026,43.4,-115.6,0.2597860387107078
SR Metter: METTR,Solar,79.7,103.6,Silicon Ranch,In Construction,59.08,,Assumed,,N,GA,Non-ISO,32.314315,-82.07337,08/01/2026,2026,32.6,-82.3,0.3646602201022214
IPCO:558:PV,Solar,120.0,156.0,Cat Creek Energy and Water,In Construction,48.43,,Assumed,,N,ID,Non-ISO,42.51881,-114.005312,09/01/2026,2026,42.5,-113.8,0.2061718541508581
Northwestern Energy:Meadowlark Solar:PV,Solar,20.0,26.0,ENGIE North America,In Construction,46.51,,Assumed,,Y,MT,Non-ISO,45.858009,-108.59095,04/01/2026,2026,46.1,-108.4,0.3082556513366782
Broadview IV,Solar,300.0,390.0,ENGIE North America,IA Executed,46.52,,Assumed,,Y,MT,Non-ISO,45.46515,-108.322256,09/01/2025,2025,45.2,-108.4,0.2763125984026076
Four Sisters Energy Center:PV,Solar,200.0,260.0,,Suspended,46.65,,Assumed,,Y,MT,Non-ISO,45.85428,-109.319676,12/01/2025,2025,46.1,-109.3,0.2465065179178828
Pleasant Valley Solar,Solar,200.0,260.0,Matrix Renewables,Operating,39.95,PPA,Actual,,N,ID,Non-ISO,43.30361,-115.9893,04/17/2025,2025,43.4,-115.6,0.4010555099983098
Bear Lake GI Project:PV,Solar,325.0,422.5,,Suspended,43.22,,Assumed,,Y,ID,Non-ISO,44.314507,-114.528046,09/01/2026,2026,44.3,-114.7,0.17256486074806737
Elko County Solar 1:PV,Solar,53.0,68.9,,Suspended,37.03,,Assumed,,Y,NV,Non-ISO,41.399556,-114.782711,01/01/2025,2025,41.6,-114.7,0.21683843445524678
Broadview Solar I:PV,Solar,80.0,104.0,ENGIE North America,In Construction,46.34,,Assumed,,Y,MT,Non-ISO,46.051498,-108.851868,07/01/2026,2026,46.1,-109.3,0.4507490803407156
SR Bacon: BACON,Solar,85.0,110.5,Silicon Ranch,In Construction,59.03,,Assumed,,N,GA,Non-ISO,31.511392,-82.33683,07/01/2026,2026,31.7,-82.3,0.1921703061453567
Cottonmouth Ranch Solar: 1,Solar,74.5,96.9,Emera Energy,In Construction,50.89,,Assumed,,N,FL,Non-ISO,27.670758,-82.1735,09/01/2026,2026,28.1,-82.3,0.44749407209928493
SR Rochelle Solar:PV,Solar,120.0,156.0,Silicon Ranch,In Construction,59.02,,Assumed,,N,GA,Non-ISO,32.117282,-83.537746,06/01/2026,2026,31.7,-83.2,0.536839480701634
ONeal Solar: PV2,Solar,200.0,260.0,Leeward Renewable Energy,Suspended,58.27,,Assumed,,N,GA,Non-ISO,31.99864,-82.36826,04/01/2025,2025,31.7,-82.3,0.3063417653536696
Prospero Solar I,Solar,68.0,88.4,Fusion Renewable,Suspended,58.98,,Assumed,,N,AL,Non-ISO,30.879652,-88.17596,01/01/2026,2026,30.8,-88.6,0.431456095917061
PacifiCorp:C2-169:PV,Solar,99.0,128.7,PacifiCorp,Suspended,43.32,,Assumed,,N,UT,Non-ISO,40.756844,-112.650182,05/01/2026,2026,40.7,-112.9,0.256203578156126
Pachuta Solar PV,Solar,150.0,195.0,Clenera,Suspended,46.66,,Assumed,,Y,MS,Non-ISO,32.002,-88.955,08/01/2025,2025,31.7,-88.6,0.4660783195987609
Minkar Energy Project: PV,Solar,125.0,162.5,Lightsource BP,Suspended,46.04,,Assumed,,N,MS,Non-ISO,31.2297,-89.4166,07/01/2026,2026,30.8,-89.5,0.43771868820053816
El Paso Electric Co:LG-17-9-1:PV,Solar,150.0,195.0,El Paso Electric Co,In Construction,40.84,,Assumed,,Y,NM,Non-ISO,34.593941,-105.784806,08/01/2026,2026,34.4,-105.7,0.21167231542410309
Wrightsville Solar 1,Solar,150.0,195.0,Leeward Renewable Energy,Suspended,58.27,,Assumed,,N,GA,Non-ISO,32.738542,-82.738169,04/01/2025,2025,32.6,-82.3,0.4595497343324247
Solar Harvest,Solar,0.3,0.4,Oregon Clean Power Cooperative,In Construction,51.42,,Assumed,,N,OR,Non-ISO,45.31447,-122.772484,07/01/2026,2026,45.2,-122.8,0.11773067211223626
Pelham Solar: PV,Solar,120.0,156.0,Origis Energy,Suspended,50.89,,Assumed,,Y,GA,Non-ISO,30.642987,-82.057582,11/01/2026,2026,30.8,-82.3,0.2888244603439952
Green Pasture: 1,Solar,74.5,96.9,Florida Power & Light Co,Operating,50.98,,Assumed,,N,FL,Non-ISO,27.023117,-81.77712,01/01/2025,2025,27.2,-81.4,0.4165418227369169
Tenmile Creek: 1,Solar,74.5,96.9,Florida Power & Light Co,Operating,58.11,,Assumed,,N,FL,Non-ISO,30.503643,-85.16738,01/01/2025,2025,30.8,-85.0,0.3403579525279207
Halsey Lane Solar: 1795,Solar,5.0,6.5,Delaware River Solar,In Construction,114.2,,Assumed,,N,NY,NYISO,42.603975,-76.83834,02/01/2026,2026,42.5,-76.9,0.12088323384572436
Fawn: 1,Solar,74.5,96.9,Florida Power & Light Co,Operating,50.98,,Assumed,,N,FL,Non-ISO,27.05476,-80.37958,01/01/2025,2025,27.2,-80.5,0.18866805240951176
Timberland Solar: TSPV,Solar,140.0,182.0,RWE Renewables,Operating,60.17,PPA,Assumed,Utility,N,GA,Non-ISO,33.97361,-82.85555,08/01/2025,2025,34.4,-83.2,0.548137058225408
Rocking R Solar: RRS,Solar,72.5,94.3,DESRI,Operating,57.96,PPA,Assumed,Utility,N,LA,SPP,32.883965,-93.8833,08/01/2025,2025,32.6,-94.0,0.3070097901126279
Big Water: 1,Solar,74.5,96.9,Florida Power & Light Co,Operating,50.98,,Assumed,,N,FL,Non-ISO,27.44193,-80.80183,01/01/2025,2025,27.2,-80.5,0.3868222767628529
Fox Trail: 1,Solar,74.5,96.9,Florida Power & Light Co,Operating,50.98,,Assumed,,N,FL,Non-ISO,27.846074,-80.674,01/01/2025,2025,28.1,-80.5,0.30782204839160276
Gallaudet Uni Community Solar: GUCS1,Solar,2.0,2.6,Gallaudet University,Operating,81.05,,Assumed,,N,DC,PJM,38.90724,-76.99372,03/01/2025,2025,38.9,-76.9,0.0939992340394232
SloughHouse Solar: SHS,Solar,50.0,65.0,DESRI,Operating,67.13,PPA,Assumed,Municipal,N,CA,Non-ISO,38.467619,-121.1845,07/01/2025,2025,38.9,-121.0,0.4700995417579127
Speckled Perch: 1,Solar,74.5,96.9,Florida Power & Light Co,Operating,50.98,PPA,Assumed,Utility,N,FL,Non-ISO,27.278413,-80.80238,01/01/2025,2025,27.2,-80.5,0.31238159832006723
Mare Branch: 1,Solar,74.5,96.9,Florida Power & Light Co,In Construction,50.88,,Assumed,,N,FL,Non-ISO,27.30365,-81.76741,03/01/2026,2026,27.2,-81.4,0.38175048212149626
Boardwalk: 1,Solar,74.5,96.9,Florida Power & Light Co,In Construction,51.02,,Assumed,,N,FL,Non-ISO,26.483507,-81.231709,01/01/2026,2026,26.3,-81.4,0.24899132460791304
MN CSG 2019-55: STEGE,Solar,1.0,1.8,New Energy Equity,In Construction,112.0,PPA,Actual,Utility,N,MN,MISO,44.36339,-92.0267,07/01/2026,2026,44.3,-92.2,0.18452962390900773
Thomas Creek: 1,Solar,74.5,96.9,Florida Power & Light Co,Operating,50.98,,Assumed,,N,FL,Non-ISO,30.51999,-81.88676,01/01/2025,2025,30.8,-82.3,0.49917221246780347
Shasta College PH2 Solar Project: SCSP1,Solar,1.5,2.0,TotalEnergies,In Construction,65.22,,Assumed,,Y,CA,CAISO,40.62524,-122.314,04/01/2026,2026,40.7,-121.9,0.42069592058871946
Chidsey Hill Road Solar: 1666,Solar,3.0,3.9,Delaware River Solar,In Construction,114.18,,Assumed,,N,NY,NYISO,42.573062,-77.16598,02/01/2026,2026,42.5,-76.9,0.27583222481066183
Hog Bay: 1,Solar,74.5,96.9,Florida Power & Light Co,Operating,50.98,,Assumed,,N,FL,Non-ISO,27.078175,-81.83212,01/01/2025,2025,27.2,-81.4,0.4489643917116338
Holopaw: 1,Solar,74.5,96.9,Florida Power & Light Co,Operating,50.92,PPA,Assumed,Utility,N,FL,Non-ISO,26.77617,-80.41104,01/01/2025,2025,27.2,-80.5,0.43306552679704147
Long Creek: 1,Solar,74.5,96.9,Florida Power & Light Co,Operating,50.98,,Assumed,,N,FL,Non-ISO,27.411974,-82.10387,01/01/2025,2025,27.2,-82.3,0.2887905011872781
Redlands: 1,Solar,74.5,96.9,Florida Power & Light Co,Operating,50.98,,Assumed,,N,FL,Non-ISO,25.542897,-80.54673,01/01/2025,2025,25.4,-80.5,0.15034375779858664
Country Acres Clean Power:PV,Solar,344.0,403.0,Clenera,In Construction,86.5,PPA,Actual,Municipal,Y,CA,Non-ISO,38.751744,-121.4221,06/01/2026,2026,38.9,-121.0,0.4473793150515558
Roadrunner Solar and BESS: RRPV,Solar,235.0,305.5,Clenera,In Construction,40.3,,Assumed,,Y,AZ,Non-ISO,32.086149,-109.9353,03/01/2026,2026,31.7,-110.2,0.46816358273684877
Pulaski Solar,Solar,405.0,542.6,Vistra,In Construction,48.72,,Assumed,,N,IL,Non-ISO,37.264918,-88.9524,03/01/2026,2026,37.1,-88.6,0.3890805915539891
Pineview Solar: PNVW1,Solar,80.0,104.0,Linea Energy,In Construction,59.17,,Assumed,,N,GA,Non-ISO,31.992958,-83.565228,09/01/2026,2026,31.7,-83.2,0.4682049569878588
Karn Solar Energy Center: KSEC,Solar,80.0,104.0,CMS Energy,In Construction,55.13,,Assumed,,N,MI,MISO,43.644996,-83.84007,07/01/2026,2026,43.4,-84.1,0.35719272797188734
Heartwood Solar: HWS,Solar,150.0,195.0,Ranger Power,In Construction,55.05,,Assumed,,N,MI,MISO,41.934092,-84.7343,09/01/2026,2026,41.6,-85.0,0.42686526500055777
940,Solar,25.0,32.5,DESRI,Operating,82.69,,Assumed,,N,CT,ISO-NE,41.886558,-72.577573,08/01/2025,2025,41.6,-72.4,0.3371166826085562
Exeter Mail CSG: SC,Solar,5.0,6.5,Nautilus Solar Energy,Operating,88.91,,Assumed,,N,RI,ISO-NE,41.53216,-71.5597,01/01/2025,2025,41.6,-71.5,0.09036789031509647
Pomham Islander (CSG): SC,Solar,2.5,3.3,Nautilus Solar Energy,Operating,89.44,,Assumed,,N,RI,ISO-NE,41.95397,-71.52153,07/01/2025,2025,41.6,-71.5,0.35462416979105876
Mousam River Solar,Solar,20.0,26.0,Walden Renewables,Operating,85.03,,Assumed,,N,ME,ISO-NE,43.459006,-70.780636,10/01/2025,2025,43.4,-70.6,0.19002913600814725
Pine Hill Westport: 702,Solar,3.3,4.3,Greenbacker Renewable Energy,Operating,88.34,,Assumed,,N,MA,ISO-NE,41.605142,-71.04409,06/01/2025,2025,41.6,-70.6,0.4441197679275293
Ring Road: 686,Solar,2.0,2.6,Greenbacker Renewable Energy,Operating,88.26,,Assumed,,Y,MA,ISO-NE,41.975339,-70.78148,06/01/2025,2025,41.6,-70.6,0.41691048837970046
Eureka North Solar: 63232,Solar,3.5,4.6,Nexamp,In Construction,123.96,,Assumed,,N,NY,NYISO,43.12887,-75.41637,12/01/2025,2025,43.4,-75.1,0.41665507773217364
Eureka South Solar: 63231,Solar,5.0,6.5,Southern Company,In Construction,123.96,,Assumed,,N,NY,NYISO,43.13071,-75.41617,12/01/2025,2025,43.4,-75.1,0.4153078051277133
Envoy Solar: PV,Solar,50.0,65.0,Birch Creek Development,Operating,48.67,VPPA,Assumed,C&I,N,MO,MISO,39.156733,-91.84798,02/01/2025,2025,38.9,-92.2,0.4356947482917361
Richland Township Solar: PV,Solar,35.0,45.5,Birch Creek Development,Operating,48.57,,Assumed,,N,IL,MISO,40.935947,-89.28789,01/01/2025,2025,40.7,-89.5,0.3172721842661222
Salt Creek Township Solar: PV,Solar,50.0,65.0,Birch Creek Development,Operating,48.56,,Assumed,,N,IL,MISO,40.182668,-89.72027,01/01/2025,2025,39.8,-89.5,0.4415355830779685
Pioneer Hutt Solar,Solar,116.0,150.8,Pioneer Hutt Solar,Inactive,59.44,,Assumed,,N,TX,ERCOT,31.729704,-101.792017,07/01/2026,2026,31.7,-102.1,0.3094121133779281
Roaring Springs: 5840,Solar,250.0,325.0,NextEra Energy Resources,In Construction,57.03,,Assumed,,N,TX,ERCOT,33.877514,-100.8902,01/01/2026,2026,33.5,-101.2,0.4883573079170665
Leon Solar Park,Solar,210.1,273.1,Ferrovial,In Construction,58.89,,Assumed,,Future,TX,ERCOT,31.464856,-95.696238,07/01/2026,2026,31.7,-95.8,0.25701994743599155
BT Jungmann: JUNGM,Solar,40.0,52.0,Pine Gate Renewables,Operating,57.98,,Assumed,,N,TX,ERCOT,31.129622,-97.332793,04/25/2025,2025,30.8,-97.6,0.42432327738765385
Swift Air Solar I: OSAS1,Solar,145.0,188.5,Origis Energy,Operating,58.98,,Assumed,,N,TX,ERCOT,31.7688,-102.696,01/02/2025,2025,31.7,-103.0,0.3116880491773805
Texas One,Solar,50.0,65.0,Pine Gate Renewables,Operating,57.72,PPA,Assumed,Utility,N,TX,ERCOT,30.622785,-97.210219,04/25/2025,2025,30.8,-97.6,0.42817564641861583
Diver Solar: 5665,Solar,225.0,257.0,NextEra Energy Resources,Operating,58.6,,Assumed,,N,TX,ERCOT,31.25,-96.39,08/01/2025,2025,31.7,-96.7,0.5464430436925707
Pitts Dudik II,Solar,30.2,39.3,Elawan Energy,In Construction,58.89,,Assumed,,N,TX,ERCOT,31.901579,-97.009234,02/01/2026,2026,31.7,-96.7,0.3691337968772342
Oster Sun CSG: OSTRS,Solar,1.0,1.3,SunShare,Operating,117.73,,Assumed,,N,MN,MISO,45.628723,-94.61461,02/01/2025,2025,45.2,-94.9,0.5150251089306249
Buffalo Sun CSG: BUFFS,Solar,0.9,1.2,SunShare,Operating,117.46,,Assumed,,N,MN,MISO,44.799686,-94.01997,01/01/2025,2025,45.2,-94.0,0.4008118005947446
Quarry Sun CSG: QURYS,Solar,1.0,1.3,SunShare,Operating,117.48,,Assumed,,N,MN,MISO,44.043674,-92.6952,01/01/2025,2025,44.3,-93.1,0.47913052321470045
Isaac Solar: ISCPV,Solar,51.6,92.0,Industrial Sun,In Construction,58.33,,Assumed,,N,TX,ERCOT,28.797223,-95.93717,06/01/2026,2026,29.0,-95.8,0.24481446164187232
Bonham Solar SLF,Solar,138.4,179.9,X-Elio,In Construction,58.81,,Assumed,,Y,TX,ERCOT,31.678764,-96.494294,08/01/2026,2026,31.7,-96.7,0.20679924113014186
Maldives Solar (Oncor POI),Solar,184.0,239.2,Maldives Solar,Inactive,59.44,,Assumed,,N,TX,ERCOT,32.33445,-100.91621,07/01/2026,2026,32.6,-101.2,0.3886561032583951
Switchgrass Solar: SSPV,Solar,70.0,91.0,Consolidated Edison,Suspended,78.58,,Assumed,,N,VA,PJM,36.676484,-76.58588,10/01/2025,2025,37.1,-76.9,0.5272923066535308
Blue Elk I Solar: BEI,Solar,20.0,26.0,Torch Clean Energy,In Construction,55.41,,Assumed,,N,MI,MISO,41.919,-83.996,04/01/2026,2026,41.6,-84.1,0.33552496181356906
HCE Red House Solar: REDHS,Solar,5.0,6.5,Leyline Renewable Capital,Operating,78.7,,Assumed,,N,VA,PJM,37.18378,-78.81415,03/01/2025,2025,37.1,-78.7,0.14159558926745716
Northwestern Energy:Judith Gap 2:PV,Solar,50.0,65.0,Invenergy,In Construction,46.51,,Assumed,,Y,MT,Non-ISO,46.613472,-109.81,04/01/2026,2026,47.0,-110.2,0.5490937030999347
Asotin Solar,Solar,150.0,195.0,Avangrid,Suspended,42.9,,Assumed,,N,WA,Non-ISO,46.387571,-117.113282,09/01/2025,2025,46.1,-117.4,0.40608409420341035
Swallowtail: 1,Solar,74.5,96.9,Florida Power & Light Co,Operating,58.11,,Assumed,,N,FL,Non-ISO,30.92362,-86.23106,01/01/2025,2025,30.8,-85.9,0.35338736253578107
Horus Alabama 1 (Alawest 2 Solar),Solar,80.0,104.0,Opdenergy,Suspended,59.08,,Assumed,,N,AL,Non-ISO,33.648461,-87.122959,08/01/2026,2026,33.5,-86.8,0.35544786425296965
El Paso Electric Co:LG-22-9-5:PV,Solar,100.0,130.0,OneEnergy Renewables,Operating,41.77,,Assumed,,N,TX,Non-ISO,31.507666,-106.136424,10/01/2025,2025,31.7,-105.7,0.47692585936600423
El Paso Electric Co:LG-22-9-4:PV,Solar,50.0,65.0,OneEnergy Renewables,Operating,41.77,,Assumed,,N,TX,Non-ISO,31.519736,-106.132994,10/01/2025,2025,31.7,-105.7,0.46901909740648473
Chihuahuan Desert Solar: 10TXC,Solar,10.0,13.0,El Paso Electric Co,Operating,41.65,,Assumed,,N,TX,Non-ISO,31.560528,-106.2586,05/01/2025,2025,31.7,-106.6,0.36879045375930575
Apricus Solar,Solar,2.5,3.3,Kendall Sustainable Infrastructure,In Construction,51.43,,Assumed,,N,OR,Non-ISO,45.056852,-123.475677,08/01/2026,2026,45.2,-123.7,0.26610553965109457
Northwestern Energy:Judith Gap 3:PV,Solar,50.0,65.0,Invenergy,In Construction,46.51,,Assumed,,Y,MT,Non-ISO,46.613314,-109.81,04/01/2026,2026,47.0,-110.2,0.549204936791357
Powers Butte EC GI Project:PV,Solar,200.0,260.0,Savion Energy,Suspended,48.52,,Assumed,,Y,ID,Non-ISO,43.439983,-116.525226,06/01/2026,2026,43.4,-116.5,0.047275695288384
Horus Alabama 1: PV2,Solar,80.0,104.0,Opdenergy,Suspended,59.08,,Assumed,,N,AL,Non-ISO,33.648461,-87.122959,08/01/2026,2026,33.5,-86.8,0.35544786425296965
Hawkinsville Solar: PV,Solar,150.0,195.0,Leeward Renewable Energy,Suspended,59.33,,Assumed,,Y,GA,Non-ISO,32.194271,-83.571661,11/01/2026,2026,32.6,-83.2,0.5502253359869964
Wilson:PV,Solar,300.0,390.0,NextEra Energy Resources,In Construction,48.49,,Assumed,,Y,ID,Non-ISO,43.351162,-116.664034,12/01/2025,2025,43.4,-116.5,0.171149944200984
NV:Company LY:PV,Solar,200.0,260.0,,Suspended,36.73,,Assumed,,Y,NV,Non-ISO,40.822981,-116.501459,07/01/2025,2025,40.7,-116.5,0.1229896542071688
NV:Company 207:PV,Solar,200.0,260.0,,Suspended,37.01,,Assumed,,Y,NV,Non-ISO,36.201854,-114.900863,04/01/2025,2025,36.2,-114.7,0.2008715561870303
NV:Company 208:PV,Solar,200.0,260.0,,Suspended,37.01,,Assumed,,Y,NV,Non-ISO,36.346136,-114.903199,04/01/2025,2025,36.2,-114.7,0.25029095887985786
NV:Company LZ:PV,Solar,200.0,260.0,,Suspended,36.73,,Assumed,,Y,NV,Non-ISO,40.815221,-116.503859,07/01/2025,2025,40.7,-116.5,0.11528560500773563
Long Point Solar II,Solar,100.9,131.2,SunChase Power,Inactive,58.64,,Assumed,,N,TX,ERCOT,29.192364,-95.673266,12/01/2025,2025,29.0,-95.8,0.23035931770171628
Tooele Army Depot(CSG): PV2,Solar,1.5,2.0,Tooele Army Depot,Operating,42.94,,Assumed,,N,UT,Non-ISO,40.50303,-112.3706,01/01/2025,2025,40.7,-112.0,0.4196921978069132
Copperton Solar Plant No. 1: CSP2,Solar,25.0,32.5,Kennecott Utah Copper,In Construction,43.11,,Assumed,,N,UT,Non-ISO,40.57664,-112.0846,12/01/2025,2025,40.7,-112.0,0.149582250283917
Barrett Solar,Solar,125.8,163.6,Geronimo Power,In Construction,59.0,,Assumed,,N,TX,ERCOT,32.967377,-95.920167,03/01/2026,2026,32.6,-95.8,0.38653068185850453
Clover Creek Solar: CCSO,Solar,77.2,100.4,Dominion Energy Virginia,In Construction,76.6,,Assumed,,N,VA,PJM,36.816641,-78.69262,10/01/2026,2026,37.1,-78.7,0.28345508864898233
Gravel Pit Solar: GPS03,Solar,50.0,65.0,DESRI,Operating,83.05,PPA,Assumed,C&I,N,CT,ISO-NE,41.8889,-72.549,02/01/2025,2025,41.6,-72.4,0.3250603174796936
Moon Corner Solar: MOCO,Solar,60.0,78.0,Dominion Energy,In Construction,77.71,,Assumed,,N,VA,PJM,37.89,-76.54,03/01/2026,2026,38.0,-76.9,0.37643060449437354
Courthouse Solar: CHSL,Solar,167.0,217.1,Dominion Energy,In Construction,77.1,,Assumed,,N,VA,PJM,37.04,-78.58,09/01/2026,2026,37.1,-78.7,0.13416407864999247
Gravel Pit Solar: GPS04,Solar,70.0,91.0,DESRI,Operating,53.0,PPA,Actual,,N,CT,ISO-NE,41.8889,-72.549,01/01/2025,2025,41.6,-72.4,0.3250603174796936
Padrino Solar,Solar,201.4,261.8,TotalEnergies,In Construction,58.89,,Assumed,,Y,TX,ERCOT,31.899158,-97.020246,07/01/2026,2026,31.7,-96.7,0.3771225390771527
NV:Company 189:PV,Solar,300.0,390.0,,Suspended,37.08,,Assumed,,Y,NV,Non-ISO,36.280988,-115.25924,03/01/2025,2025,36.2,-115.6,0.3502519575162886
Glen Canyon Solar A: GCA,Solar,95.0,123.5,AES,In Construction,43.22,,Assumed,,N,UT,Non-ISO,37.091539,-111.7255,09/01/2026,2026,37.1,-112.0,0.2746303670772806
TX Sunnyvale 367 Long Creek Road Solar: 19644,Solar,2.0,2.6,Catalyze,In Construction,58.98,,Assumed,,N,TX,ERCOT,32.77442,-96.56668,04/01/2026,2026,32.6,-96.7,0.21953714674286584
TX Dallas 7750 Dynasty Drive: 19500,Solar,2.3,3.0,Catalyze,In Construction,58.89,,Assumed,,N,TX,ERCOT,32.652269,-96.75577,02/01/2026,2026,32.6,-96.7,0.07643520956338784
TX Houston 7080 Express Lane: 19344,Solar,1.9,2.5,Catalyze,Operating,57.9,,Assumed,,N,TX,ERCOT,29.825138,-95.24706,02/01/2025,2025,29.9,-94.9,0.3550421983990062
Williams Solar: PV1,Solar,5.0,6.5,SolRiver Capital,Operating,54.67,,Assumed,,N,NC,Non-ISO,35.27917,-78.3704,09/01/2025,2025,35.3,-78.7,0.33025754934596024
CA Riverside 2356 Fleetwood Dr.: 18262,Solar,2.0,2.6,Catalyze,In Construction,57.77,,Assumed,,Y,CA,CAISO,34.012142,-117.3811,07/01/2026,2026,34.4,-117.4,0.3883182176566033
Longleaf Pine Solar: PV1,Solar,5.0,6.5,SolRiver Capital,Operating,54.67,,Assumed,,N,NC,Non-ISO,35.97964,-80.45767,09/01/2025,2025,36.2,-80.5,0.22438885556105576
Afton Solar: 18808,Solar,5.0,6.5,Revolve Renewables,Operating,114.9,,Assumed,,N,NY,NYISO,42.242298,-75.53364,08/01/2025,2025,42.5,-75.1,0.5044343073225795
Magruder Solar: PV1,Solar,5.0,6.5,CS Energy,In Construction,118.87,,Assumed,,N,NY,NYISO,41.602936,-74.1377,02/01/2026,2026,41.6,-74.2,0.062369143781207496
TX Pasadena 10585 Red Bluff Road Solar: 19503,Solar,2.4,3.1,Catalyze,In Construction,58.72,,Assumed,,N,TX,ERCOT,29.614979,-95.07023,02/01/2026,2026,29.9,-94.9,0.33198678187692143
NY Beaver Dams Dix 1239 Duvall Rd Solar: 20149,Solar,5.0,6.5,Solitude Solar LLC,In Construction,113.48,,Assumed,,N,NY,NYISO,42.294646,-76.94717,08/01/2026,2026,42.5,-76.9,0.21070186096947358
NY Fredonia 9824 Route 60 Solar: 21105,Solar,5.0,6.5,Catalyze,Operating,121.95,,Assumed,,N,NY,NYISO,42.431064,-79.30247,04/01/2025,2025,42.5,-79.6,0.30541164515453073
CA Bloomington 2551 S Lilac Avenue Micro: 18263,Solar,1.5,2.0,Catalyze,In Construction,57.86,,Assumed,,Y,CA,CAISO,34.05523,-117.3778,03/01/2026,2026,34.4,-117.4,0.34548399803753344
Capoterra,Solar,598.0,777.4,Avantus,Inactive,58.98,,Assumed,,N,TX,ERCOT,31.086001,-96.69612,05/01/2026,2026,30.8,-96.7,0.2860273175782331
Tempesta,Solar,443.0,575.9,Avantus,Inactive,58.98,,Assumed,,N,TX,ERCOT,32.275291,-95.263075,05/01/2026,2026,32.6,-94.9,0.4870927943482591
CA Moss Landing 3040 Hilltop Rd: 19616,Solar,1.2,1.6,Catalyze,In Construction,64.92,,Assumed,,Y,CA,CAISO,36.864882,-121.7767,04/01/2026,2026,37.1,-121.9,0.26548703155521564
SR Norwood: NORWD,Solar,107.0,139.1,Silicon Ranch,In Construction,59.03,,Assumed,,N,GA,Non-ISO,33.435993,-82.76361,04/01/2026,2026,33.5,-83.2,0.4410590982498855
Durkee Solar,Solar,3.0,3.9,Heelstone Energy,In Construction,48.46,,Assumed,,N,OR,Non-ISO,44.583,-117.458,07/01/2026,2026,44.3,-117.4,0.28888232898534977
Long Lake Solar: LLS,Solar,200.0,260.0,DESRI,Operating,45.02,PPA,Assumed,C&I,N,AR,MISO,34.468646,-90.61511,04/01/2025,2025,34.4,-90.4,0.22579766477091454
Half Moon Solar Center,Solar,74.9,97.4,Duke Energy,In Construction,51.04,,Assumed,,N,FL,Non-ISO,28.734424,-82.228871,12/01/2025,2025,29.0,-82.3,0.27493625882556766
PGE:CSQ0013:PV,Solar,0.7,0.9,,In Construction,51.42,,Assumed,,N,OR,Non-ISO,45.531507,-122.846491,07/01/2026,2026,45.2,-122.8,0.3347511077352798
PGE:CSQ0014:PV,Solar,3.5,3.6,,In Construction,51.62,,Assumed,,N,OR,Non-ISO,44.889597,-123.461894,08/01/2026,2026,45.2,-123.7,0.39120901017870413
Cork Solar,Solar,1.3,1.6,Solar Town,In Construction,51.42,,Assumed,,N,OR,Non-ISO,45.37897,-122.572868,07/01/2026,2026,45.2,-122.8,0.2891698572188995
Auburn Solar,Solar,3.0,3.9,SolRiver Capital,In Construction,51.42,,Assumed,,N,OR,Non-ISO,45.304862,-122.599562,07/01/2026,2026,45.2,-122.8,0.22621103175573884
Lincoln Solar,Solar,3.0,3.9,CCE 9 LLC,In Construction,51.42,,Assumed,,N,OR,Non-ISO,45.235749,-122.909946,07/01/2026,2026,45.2,-122.8,0.115611910792104
SouthernCompany:IC-469:PV,Solar,170.0,221.0,,In Construction,59.08,,Assumed,,N,GA,Non-ISO,33.038437,-82.521419,08/01/2026,2026,32.6,-82.3,0.4911755048147243
SouthernCompany:IC-944:PV,Solar,210.0,273.0,,Suspended,59.03,,Assumed,,N,GA,Non-ISO,31.83022,-83.55724,04/01/2026,2026,31.7,-83.2,0.38023369919037076
SouthernCompany:IC-950:PV,Solar,250.0,325.0,,In Construction,59.01,,Assumed,,N,GA,Non-ISO,33.45378,-82.41367,05/01/2026,2026,33.5,-82.3,0.12270760897352541
Magnolia Energy Park: PV1,Solar,250.0,325.0,Hanwha Renewables,Suspended,46.64,,Assumed,,N,MS,Non-ISO,31.21124,-89.449409,10/01/2025,2025,30.8,-89.5,0.41434018255655486
Kings CSG 3 Community Solar: KING3,Solar,3.0,4.1,Dimension Energy,Operating,66.28,PPA,Assumed,Utility,N,CA,CAISO,36.24918,-119.8852,01/01/2025,2025,36.2,-120.1,0.22035814575367663
