lat,lon,pml_52,pml_60,pml_70,pml_77,ins_52,ins_60,ins_70,ins_77,risk_52,risk_60,risk_70,risk_77,gc_check
39.8,-111.1,0.05,0.04,0.01,0.0,0.434656,0.29563,0.07191,0.004794,0.460224,0.357952,0.153408,0.102272,3.3966
39.8,-112.0,0.05,0.03,0.01,0.0,0.373932,0.250886,0.053533,0.0,0.51136,0.357952,0.204544,0.102272,2.88252
39.8,-112.9,0.05,0.03,0.01,0.0,0.365143,0.245293,0.051136,0.0,0.51136,0.357952,0.204544,0.102272,2.81826
40.7,-109.3,0.02,0.02,0.0,0.0,0.190162,0.131036,0.000799,0.0,0.204544,0.153408,0.051136,0.051136,1.50552
40.7,-110.2,0.03,0.02,0.0,0.0,0.248489,0.169388,0.017578,0.0,0.25568,0.153408,0.102272,0.051136,1.94616
40.7,-111.1,0.04,0.03,0.01,0.0,0.353158,0.237303,0.04794,0.0,0.460224,0.357952,0.204544,0.102272,2.72646
40.7,-112.0,0.07,0.05,0.01,0.0,0.556104,0.401098,0.11186,0.033558,0.920448,0.664768,0.357952,0.204544,4.60836
40.7,-112.9,0.09,0.07,0.02,0.01,0.705517,0.526541,0.162996,0.066317,1.02272,0.76704,0.409088,0.25568,6.04962
40.7,-113.8,0.1,0.07,0.02,0.01,0.763045,0.568089,0.184569,0.077503,0.920448,0.715904,0.357952,0.25568,6.52698
41.6,-111.1,0.05,0.03,0.01,0.0,0.365143,0.245293,0.051136,0.0,0.460224,0.357952,0.153408,0.102272,2.81826
41.6,-112.0,0.06,0.04,0.01,0.0,0.461822,0.318801,0.080699,0.011186,0.76704,0.562496,0.25568,0.153408,3.66282
41.6,-112.9,0.07,0.05,0.01,0.0,0.536928,0.385118,0.105468,0.028764,0.920448,0.664768,0.357952,0.204544,4.42476
41.6,-113.8,0.08,0.06,0.02,0.01,0.608039,0.446641,0.129438,0.045543,0.920448,0.715904,0.357952,0.204544,5.13162
37.1,-75.1,0.08,0.06,0.02,0.01,0.62322,0.460224,0.134232,0.048739,1.482944,1.073856,0.562496,0.306816,5.28768
37.1,-76.0,0.12,0.09,0.03,0.02,0.997152,0.738276,0.272459,0.120649,3.32384,2.403392,1.227264,0.76704,8.48232
37.1,-76.9,0.17,0.13,0.05,0.02,1.371084,1.008338,0.411485,0.198951,5.164736,3.784064,1.994304,1.227264,11.58516
37.1,-77.8,0.22,0.16,0.07,0.04,1.71785,1.260023,0.53533,0.292434,6.085184,4.499968,2.403392,1.482944,14.47686
37.1,-78.7,0.21,0.16,0.07,0.04,1.705865,1.251234,0.531335,0.289238,5.471552,4.039744,2.147712,1.329536,14.37588
37.1,-79.6,0.19,0.14,0.06,0.03,1.479748,1.087439,0.450636,0.228514,4.551104,3.374976,1.738624,1.073856,12.49398
37.1,-80.5,0.16,0.12,0.05,0.02,1.292782,0.952408,0.38352,0.178177,3.477248,2.5568,1.329536,0.76704,10.94256
37.1,-81.4,0.18,0.13,0.05,0.03,1.440597,1.059474,0.436254,0.218127,3.57952,2.659072,1.380672,0.869312,12.17268
37.1,-82.3,0.19,0.14,0.06,0.03,1.548462,1.137776,0.475405,0.246891,4.039744,3.017024,1.636352,1.02272,13.07232
38.0,-75.1,0.09,0.07,0.02,0.01,0.742271,0.552908,0.176579,0.073508,1.687488,1.227264,0.613632,0.357952,6.35256
38.0,-76.9,0.22,0.16,0.07,0.04,1.734629,1.272008,0.541722,0.297228,6.852224,5.062464,2.710208,1.687488,14.61456
38.0,-77.8,0.23,0.17,0.07,0.04,1.819323,1.345516,0.589662,0.323595,6.801088,5.1136,2.761344,1.738624,15.45912
38.0,-78.7,0.2,0.15,0.06,0.03,1.583618,1.162545,0.48739,0.256479,3.8352,2.863616,1.53408,0.971584,13.3569
38.0,-79.6,0.14,0.1,0.04,0.02,1.117801,0.825367,0.318002,0.143021,2.198848,1.636352,0.869312,0.51136,9.48294
38.9,-77.8,0.22,0.16,0.07,0.04,1.74981,1.283194,0.547315,0.301223,8.232896,6.085184,3.221568,1.994304,14.74308
38.9,-78.7,0.19,0.14,0.06,0.03,1.486939,1.092233,0.453033,0.230112,4.142016,3.06816,1.636352,1.02272,12.54906
44.3,-72.4,0.11,0.08,0.03,0.01,0.856528,0.636004,0.219725,0.095081,1.738624,1.2784,0.664768,0.409088,7.30728
44.3,-73.3,0.11,0.08,0.03,0.01,0.867714,0.643994,0.22372,0.096679,2.096576,1.53408,0.818176,0.51136,7.39908
46.1,-117.4,0.09,0.07,0.02,0.01,0.722296,0.538526,0.169388,0.069513,0.664768,0.51136,0.306816,0.204544,6.18732
46.1,-118.3,0.07,0.05,0.01,0.0,0.558501,0.403495,0.112659,0.034357,0.460224,0.357952,0.204544,0.153408,4.6359
46.1,-119.2,0.03,0.02,0.0,0.0,0.241298,0.164594,0.015181,0.0,0.306816,0.25568,0.153408,0.102272,1.89108
46.1,-120.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204544,0.153408,0.051136,0.051136,0.0
46.1,-121.0,0.02,0.01,0.0,0.0,0.147016,0.09588,0.0,0.0,0.204544,0.153408,0.102272,0.051136,1.1016
46.1,-121.9,0.02,0.01,0.0,0.0,0.139026,0.089488,0.0,0.0,0.204544,0.153408,0.102272,0.051136,1.02816
46.1,-122.8,0.02,0.01,0.0,0.0,0.145418,0.095081,0.0,0.0,0.306816,0.204544,0.102272,0.102272,1.09242
46.1,-124.6,0.0,0.0,0.0,0.0,0.002397,0.000799,0.0,0.0,0.102272,0.102272,0.051136,0.051136,0.00918
47.0,-117.4,0.03,0.02,0.0,0.0,0.22372,0.153408,0.010387,0.0,0.306816,0.25568,0.102272,0.102272,1.76256
47.0,-118.3,0.02,0.01,0.0,0.0,0.132634,0.083895,0.0,0.0,0.25568,0.204544,0.102272,0.051136,0.9639
47.0,-119.2,0.01,0.0,0.0,0.0,0.041548,0.020774,0.0,0.0,0.204544,0.153408,0.102272,0.051136,0.23868
47.0,-120.1,0.01,0.0,0.0,0.0,0.060724,0.030362,0.0,0.0,0.204544,0.153408,0.051136,0.051136,0.34884
47.0,-121.0,0.04,0.03,0.0,0.0,0.321198,0.216529,0.038352,0.0,0.306816,0.204544,0.102272,0.051136,2.48778
47.0,-121.9,0.04,0.02,0.0,0.0,0.288439,0.195755,0.028764,0.0,0.357952,0.25568,0.153408,0.102272,2.2491
47.0,-122.8,0.02,0.01,0.0,0.0,0.166991,0.112659,0.0,0.0,0.306816,0.25568,0.153408,0.102272,1.29438
47.0,-123.7,0.01,0.01,0.0,0.0,0.084694,0.045543,0.0,0.0,0.25568,0.204544,0.102272,0.051136,0.52326
47.0,-124.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.102272,0.051136,0.051136,0.0
47.9,-117.4,0.02,0.01,0.0,0.0,0.136629,0.08789,0.0,0.0,0.204544,0.153408,0.102272,0.051136,1.0098
47.9,-118.3,0.01,0.01,0.0,0.0,0.091885,0.051136,0.0,0.0,0.153408,0.102272,0.051136,0.051136,0.58752
47.9,-119.2,0.0,0.0,0.0,0.0,0.032759,0.01598,0.0,0.0,0.153408,0.102272,0.051136,0.051136,0.1836
47.9,-120.1,0.02,0.02,0.0,0.0,0.181373,0.124644,0.0,0.0,0.204544,0.153408,0.102272,0.051136,1.43208
47.9,-121.0,0.04,0.03,0.01,0.0,0.337977,0.227715,0.043146,0.0,0.357952,0.25568,0.153408,0.102272,2.6163
47.9,-121.9,0.04,0.03,0.0,0.0,0.307615,0.20774,0.034357,0.0,0.409088,0.306816,0.153408,0.102272,2.3868
47.9,-122.8,0.02,0.02,0.0,0.0,0.180574,0.123845,0.0,0.0,0.357952,0.25568,0.153408,0.102272,1.4229
47.9,-123.7,0.01,0.01,0.0,0.0,0.111061,0.066317,0.0,0.0,0.25568,0.204544,0.102272,0.102272,0.76194
47.9,-124.6,0.0,0.0,0.0,0.0,0.015181,0.007191,0.0,0.0,0.25568,0.204544,0.102272,0.051136,0.08262
48.8,-119.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.102272,0.051136,0.051136,0.0
48.8,-120.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.102272,0.051136,0.051136,0.0
48.8,-121.9,0.02,0.02,0.0,0.0,0.194956,0.134232,0.002397,0.0,0.306816,0.204544,0.102272,0.102272,1.54224
48.8,-122.8,0.02,0.02,0.0,0.0,0.180574,0.123845,0.0,0.0,0.306816,0.25568,0.153408,0.102272,1.4229
42.5,-88.6,0.23,0.17,0.07,0.04,1.824117,1.35031,0.592858,0.325193,7.516992,5.573824,2.965888,1.840896,15.5142
42.5,-90.4,0.23,0.17,0.08,0.04,1.855278,1.379873,0.612833,0.33558,6.64768,5.011328,2.761344,1.738624,15.85386
43.4,-87.7,0.2,0.15,0.06,0.03,1.631558,1.197701,0.504968,0.269263,5.318144,3.937472,2.096576,1.2784,13.76082
43.4,-88.6,0.23,0.17,0.07,0.04,1.798549,1.32634,0.576079,0.317203,6.749952,5.011328,2.710208,1.687488,15.2388
43.4,-89.5,0.24,0.18,0.08,0.04,1.910409,1.431009,0.648788,0.353957,8.130624,6.085184,3.374976,2.096576,16.44138
43.4,-90.4,0.24,0.18,0.08,0.04,1.894429,1.415828,0.638401,0.349163,7.721536,5.829504,3.221568,2.04544,16.26696
44.3,-87.7,0.2,0.14,0.06,0.03,1.562045,1.147364,0.480199,0.250886,5.164736,3.784064,2.04544,1.2784,13.18248
44.3,-88.6,0.22,0.16,0.07,0.04,1.775378,1.305566,0.560898,0.309213,5.36928,4.039744,2.198848,1.380672,15.00012
44.3,-89.5,0.24,0.18,0.08,0.04,1.888037,1.409436,0.634406,0.346766,6.289728,4.704512,2.607936,1.687488,16.19352
44.3,-90.4,0.24,0.18,0.08,0.05,1.930384,1.449386,0.661572,0.360349,7.363584,5.573824,3.119296,1.943168,16.65252
44.3,-91.3,0.26,0.2,0.09,0.05,2.054229,1.564442,0.742271,0.401897,8.539712,6.443136,3.57952,2.30112,17.97444
45.2,-87.7,0.2,0.15,0.06,0.03,1.60599,1.178525,0.49538,0.262871,4.960192,3.681792,1.994304,1.227264,13.5405
45.2,-88.6,0.21,0.16,0.07,0.04,1.70187,1.248038,0.529737,0.288439,4.806784,3.57952,1.943168,1.227264,14.33916
45.2,-89.5,0.19,0.14,0.06,0.03,1.553256,1.140972,0.477003,0.248489,4.653376,3.477248,1.892032,1.176128,13.10904
45.2,-90.4,0.21,0.15,0.07,0.04,1.675503,1.228862,0.520149,0.281248,6.13632,4.551104,2.403392,1.482944,14.11884
45.2,-91.3,0.26,0.2,0.09,0.05,2.051033,1.561246,0.739874,0.400299,7.92608,5.931776,3.221568,1.994304,17.93772
45.2,-92.2,0.28,0.21,0.11,0.06,2.222019,1.716252,0.848538,0.457028,10.585152,7.977216,4.397696,2.761344,19.71864
46.1,-89.5,0.17,0.12,0.05,0.02,1.355903,0.997951,0.405892,0.194956,4.039744,3.017024,1.585216,0.971584,11.46582
46.1,-90.4,0.17,0.13,0.05,0.03,1.38227,1.017127,0.41548,0.202147,4.499968,3.32384,1.738624,1.073856,11.68614
46.1,-91.3,0.23,0.17,0.07,0.04,1.820921,1.347114,0.590461,0.324394,5.164736,3.886336,2.096576,1.329536,15.47748
46.1,-92.2,0.24,0.18,0.08,0.04,1.904017,1.424617,0.644793,0.35156,6.085184,4.60224,2.5568,1.636352,16.36794
47.0,-90.4,0.11,0.08,0.03,0.01,0.882096,0.654381,0.229313,0.099875,2.249984,1.636352,0.869312,0.51136,7.51842
38.0,-80.5,0.15,0.11,0.04,0.02,1.207289,0.890086,0.35156,0.1598,2.607936,1.892032,1.02272,0.613632,10.22652
38.0,-81.4,0.2,0.15,0.06,0.03,1.637151,1.201696,0.506566,0.270861,4.499968,3.32384,1.78976,1.124992,13.80672
38.0,-82.3,0.22,0.16,0.07,0.04,1.764991,1.295179,0.554506,0.306017,5.778368,4.295424,2.30112,1.431808,14.88078
38.9,-79.6,0.16,0.12,0.05,0.02,1.283194,0.945217,0.380324,0.17578,2.147712,1.585216,0.869312,0.51136,10.85994
38.9,-80.5,0.17,0.12,0.05,0.02,1.339124,0.985966,0.400299,0.190961,2.710208,2.04544,1.073856,0.664768,11.32812
38.9,-81.4,0.2,0.15,0.06,0.03,1.582819,1.162545,0.48739,0.256479,4.499968,3.32384,1.78976,1.124992,13.3569
39.8,-80.5,0.17,0.13,0.05,0.02,1.365491,1.005142,0.409887,0.198152,3.681792,2.659072,1.431808,0.869312,11.54844
41.6,-104.8,0.28,0.22,0.11,0.06,2.228411,1.719448,0.850935,0.458626,6.698816,5.215872,3.017024,1.994304,19.75536
41.6,-105.7,0.2,0.15,0.06,0.03,1.585216,1.164143,0.488189,0.257278,2.454528,1.892032,1.073856,0.715904,13.37526
41.6,-106.6,0.06,0.04,0.01,0.0,0.488189,0.341972,0.089488,0.017578,0.51136,0.357952,0.204544,0.102272,3.92904
41.6,-107.5,0.04,0.03,0.01,0.0,0.331585,0.22372,0.041548,0.0,0.306816,0.25568,0.102272,0.051136,2.5704
41.6,-108.4,0.03,0.02,0.0,0.0,0.224519,0.153408,0.010387,0.0,0.25568,0.153408,0.102272,0.051136,1.76256
41.6,-109.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.051136,0.0,0.0
41.6,-110.2,0.02,0.02,0.0,0.0,0.197353,0.13583,0.002397,0.0,0.204544,0.153408,0.051136,0.051136,1.5606
42.5,-104.8,0.27,0.21,0.1,0.06,2.171682,1.673905,0.818975,0.440249,5.1136,4.039744,2.403392,1.585216,19.2321
42.5,-105.7,0.2,0.15,0.06,0.03,1.578025,1.15855,0.485792,0.254881,2.403392,1.840896,1.073856,0.715904,13.311
42.5,-106.6,0.09,0.07,0.02,0.01,0.734281,0.547315,0.174182,0.07191,1.176128,0.869312,0.460224,0.306816,6.2883
42.5,-107.5,0.08,0.06,0.02,0.01,0.608039,0.44744,0.129438,0.045543,0.818176,0.613632,0.306816,0.204544,5.1408
42.5,-108.4,0.06,0.04,0.01,0.0,0.474606,0.329987,0.085493,0.014382,0.562496,0.409088,0.204544,0.153408,3.79134
42.5,-109.3,0.03,0.02,0.0,0.0,0.258077,0.17578,0.019975,0.0,0.25568,0.204544,0.102272,0.051136,2.0196
42.5,-110.2,0.03,0.02,0.0,0.0,0.226117,0.155006,0.011186,0.0,0.25568,0.153408,0.102272,0.051136,1.78092
43.4,-104.8,0.22,0.16,0.07,0.04,1.777775,1.307164,0.562496,0.310012,3.170432,2.454528,1.431808,0.920448,15.01848
43.4,-105.7,0.16,0.12,0.05,0.02,1.276003,0.939624,0.377927,0.173383,2.5568,1.943168,1.073856,0.664768,10.79568
43.4,-106.6,0.12,0.09,0.03,0.01,0.979574,0.725492,0.266067,0.117453,2.096576,1.585216,0.869312,0.51136,8.33544
43.4,-107.5,0.1,0.08,0.03,0.01,0.835754,0.620823,0.211735,0.091086,1.329536,0.971584,0.51136,0.306816,7.13286
43.4,-108.4,0.09,0.06,0.02,0.01,0.685542,0.512159,0.155805,0.063121,0.971584,0.715904,0.357952,0.204544,5.88438
43.4,-109.3,0.06,0.04,0.01,0.0,0.499375,0.35156,0.093483,0.019975,0.562496,0.409088,0.204544,0.153408,4.0392
43.4,-110.2,0.03,0.02,0.0,0.0,0.25568,0.174182,0.019176,0.0,0.306816,0.204544,0.102272,0.051136,2.00124
44.3,-104.8,0.26,0.2,0.1,0.05,2.099772,1.606789,0.771834,0.417078,4.039744,3.170432,1.892032,1.2784,18.46098
44.3,-105.7,0.19,0.14,0.06,0.03,1.495728,1.098625,0.456229,0.232509,3.017024,2.30112,1.2784,0.818176,12.6225
44.3,-106.6,0.13,0.1,0.04,0.02,1.051484,0.777427,0.293233,0.131036,2.403392,1.78976,0.971584,0.613632,8.93214
44.3,-107.5,0.12,0.09,0.03,0.01,0.927639,0.68714,0.246092,0.107865,1.840896,1.380672,0.715904,0.460224,7.8948
44.3,-108.4,0.09,0.07,0.02,0.01,0.724693,0.540124,0.170187,0.070312,1.073856,0.818176,0.409088,0.25568,6.20568
44.3,-109.3,0.07,0.05,0.01,0.0,0.540923,0.388314,0.107066,0.029563,0.562496,0.409088,0.204544,0.153408,4.46148
45.2,-108.4,0.19,0.14,0.06,0.03,1.543668,1.133781,0.473008,0.245293,3.32384,2.505664,1.329536,0.869312,13.02642
